;class;xmin;ymin;xmax;ymax;file;defect_x_center;defect_y_center;defect_width;defect_height;image_width;image_height;width_ratio;height_ratio;path;category_codes
433;missing_hole;722;967;786;1047;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_08;0.33041191936897457;0.44795373665480426;64;80;2282;2248;0.028045574057843997;0.03558718861209965;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_08.jpg;1
434;missing_hole;425;1537;512;1616;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_08;0.20530236634531113;0.7012900355871886;87;79;2282;2248;0.03812445223488168;0.035142348754448396;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_08.jpg;1
435;missing_hole;857;224;937;313;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_09;0.39307624890446974;0.11943950177935943;80;89;2282;2248;0.035056967572304996;0.03959074733096085;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_09.jpg;1
436;missing_hole;912;593;983;673;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_09;0.4152059596844873;0.28158362989323843;71;80;2282;2248;0.031113058720420684;0.03558718861209965;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_09.jpg;1
437;missing_hole;1548;552;1637;637;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_09;0.6978527607361963;0.26445729537366547;89;85;2282;2248;0.039000876424189306;0.037811387900355875;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_09.jpg;1
438;missing_hole;712;1265;793;1350;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_09;0.32975460122699385;0.5816281138790036;81;85;2282;2248;0.03549517966695881;0.037811387900355875;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_09.jpg;1
439;missing_hole;1302;1749;1389;1834;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_09;0.5896143733567046;0.7969306049822064;87;85;2282;2248;0.03812445223488168;0.037811387900355875;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_09.jpg;1
440;missing_hole;950;737;1047;835;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_10;0.4375547765118317;0.349644128113879;97;98;2282;2248;0.04250657318141981;0.04359430604982206;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_10.jpg;1
441;missing_hole;294;740;391;821;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_10;0.15008764241893077;0.3471975088967972;97;81;2282;2248;0.04250657318141981;0.03603202846975089;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_10.jpg;1
442;missing_hole;816;968;889;1045;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_10;0.3735758106923751;0.44773131672597866;73;77;2282;2248;0.031989482909728306;0.03425266903914591;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_10.jpg;1
443;missing_hole;1416;1468;1506;1549;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_10;0.64022787028922;0.671040925266904;90;81;2282;2248;0.03943908851884312;0.03603202846975089;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_10.jpg;1
444;missing_hole;611;1449;686;1522;.\data\pcb_defects_kaggle\Annotations\Missing_hole\11_missing_hole_10;0.28418054338299736;0.6608096085409253;75;73;2282;2248;0.03286590709903593;0.032473309608540925;.\data\pcb_defects_kaggle\images/Missing_hole/11_missing_hole_10.jpg;1
445;missing_hole;2218;983;2278;1044;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_01;0.8888888888888888;0.4005928853754941;60;61;2529;2530;0.02372479240806643;0.024110671936758893;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_01.jpg;1
446;missing_hole;1809;257;1862;321;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_01;0.7257809410834322;0.11422924901185771;53;64;2529;2530;0.02095689996045868;0.025296442687747035;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_01.jpg;1
447;missing_hole;1595;1234;1657;1283;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_01;0.6429418742586003;0.4974308300395257;62;49;2529;2530;0.024515618821668642;0.019367588932806323;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_01.jpg;1
448;missing_hole;1087;1712;1151;1777;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_01;0.4424673784104389;0.6895256916996048;64;65;2529;2530;0.02530644523527086;0.025691699604743084;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_01.jpg;1
449;missing_hole;1647;1964;1698;2026;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_01;0.6613285883748518;0.7885375494071146;51;62;2529;2530;0.020166073546856466;0.02450592885375494;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_01.jpg;1
450;missing_hole;2220;1090;2275;1146;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_02;0.8886911822854884;0.44189723320158103;55;56;2529;2530;0.021747726374060895;0.022134387351778657;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_02.jpg;1
451;missing_hole;1089;1712;1147;1775;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_02;0.4420719652036378;0.6891304347826087;58;63;2529;2530;0.022933965994464216;0.024901185770750987;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_02.jpg;1
452;missing_hole;586;889;644;949;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_02;0.2431791221826809;0.3632411067193676;58;60;2529;2530;0.022933965994464216;0.023715415019762844;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_02.jpg;1
453;missing_hole;1642;1954;1706;2034;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_02;0.6619217081850534;0.7881422924901186;64;80;2529;2530;0.02530644523527086;0.03162055335968379;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_02.jpg;1
454;missing_hole;2176;1275;2234;1337;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_02;0.8718861209964412;0.516205533596838;58;62;2529;2530;0.022933965994464216;0.02450592885375494;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_02.jpg;1
455;missing_hole;1549;832;1604;894;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_03;0.6233689205219455;0.3411067193675889;55;62;2529;2530;0.021747726374060895;0.02450592885375494;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_03.jpg;1
456;missing_hole;378;1095;444;1157;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_03;0.16251482799525505;0.4450592885375494;66;62;2529;2530;0.02609727164887307;0.02450592885375494;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_03.jpg;1
457;missing_hole;258;1375;331;1464;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_03;0.11644918940292606;0.5610671936758893;73;89;2529;2530;0.028865164096480822;0.03517786561264822;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_03.jpg;1
458;missing_hole;980;1955;1047;2024;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_03;0.4007512850929221;0.7863636363636364;67;69;2529;2530;0.02649268485567418;0.02727272727272727;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_03.jpg;1
459;missing_hole;1637;1964;1707;2030;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_03;0.6611308817714512;0.7893280632411067;70;66;2529;2530;0.0276789244760775;0.02608695652173913;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_03.jpg;1
460;missing_hole;149;1708;222;1772;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_03;0.07334914986160537;0.6877470355731226;73;64;2529;2530;0.028865164096480822;0.025296442687747035;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_03.jpg;1
461;missing_hole;1289;1326;1338;1381;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_04;0.5193752471332542;0.5349802371541502;49;55;2529;2530;0.01937524713325425;0.021739130434782608;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_04.jpg;1
462;missing_hole;1493;1412;1547;1463;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_04;0.6010280743376829;0.5681818181818182;54;51;2529;2530;0.021352313167259787;0.02015810276679842;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_04.jpg;1
463;missing_hole;1498;1017;1546;1072;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_04;0.6018189007512851;0.41284584980237155;48;55;2529;2530;0.018979833926453145;0.021739130434782608;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_04.jpg;1
464;missing_hole;1908;1010;1964;1079;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_04;0.7655199683669435;0.41284584980237155;56;69;2529;2530;0.022143139580862;0.02727272727272727;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_04.jpg;1
465;missing_hole;1316;446;1362;495;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_04;0.5294582839066825;0.18596837944664033;46;49;2529;2530;0.01818900751285093;0.019367588932806323;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_04.jpg;1
466;missing_hole;878;879;927;930;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_05;0.3568604191379992;0.3575098814229249;49;51;2529;2530;0.01937524713325425;0.02015810276679842;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_05.jpg;1
467;missing_hole;1262;1152;1307;1203;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_05;0.5079082641360222;0.4654150197628458;45;51;2529;2530;0.017793594306049824;0.02015810276679842;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_05.jpg;1
468;missing_hole;1077;1324;1135;1379;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_05;0.4373270067220245;0.5341897233201581;58;55;2529;2530;0.022933965994464216;0.021739130434782608;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_05.jpg;1
469;missing_hole;2006;1324;2066;1388;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_05;0.8050612890470542;0.5359683794466403;60;64;2529;2530;0.02372479240806643;0.025296442687747035;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_05.jpg;1
470;missing_hole;2318;884;2382;946;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_05;0.9292210359826019;0.3616600790513834;64;62;2529;2530;0.02530644523527086;0.02450592885375494;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_05.jpg;1
471;missing_hole;1644;1710;1707;1782;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_05;0.6625148279952551;0.6901185770750988;63;72;2529;2530;0.02491103202846975;0.028458498023715414;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_05.jpg;1
472;missing_hole;1184;1015;1237;1077;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_06;0.4786476868327402;0.4134387351778656;53;62;2529;2530;0.02095689996045868;0.02450592885375494;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_06.jpg;1
473;missing_hole;1597;1014;1655;1077;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_06;0.6429418742586003;0.4132411067193676;58;63;2529;2530;0.022933965994464216;0.024901185770750987;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_06.jpg;1
474;missing_hole;2218;981;2282;1043;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_06;0.8896797153024911;0.4;64;62;2529;2530;0.02530644523527086;0.02450592885375494;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_06.jpg;1
475;missing_hole;1129;1466;1184;1530;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_06;0.45729537366548045;0.5920948616600791;55;64;2529;2530;0.021747726374060895;0.025296442687747035;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_06.jpg;1
476;missing_hole;380;1097;442;1154;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_06;0.16251482799525505;0.44486166007905137;62;57;2529;2530;0.024515618821668642;0.022529644268774702;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_06.jpg;1
477;missing_hole;1546;628;1607;694;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_07;0.6233689205219455;0.26126482213438734;61;66;2529;2530;0.024120205614867538;0.02608695652173913;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_07.jpg;1
478;missing_hole;1805;1013;1862;1079;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_07;0.72499011466983;0.4134387351778656;57;66;2529;2530;0.022538552787663108;0.02608695652173913;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_07.jpg;1
479;missing_hole;1386;1233;1450;1289;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_07;0.56069592724397;0.4984189723320158;64;56;2529;2530;0.02530644523527086;0.022134387351778657;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_07.jpg;1
480;missing_hole;662;1034;717;1092;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_07;0.2726374060893634;0.42015810276679844;55;58;2529;2530;0.021747726374060895;0.02292490118577075;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_07.jpg;1
481;missing_hole;1911;255;1965;319;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_07;0.7663107947805456;0.11343873517786561;54;64;2529;2530;0.021352313167259787;0.025296442687747035;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_07.jpg;1
482;missing_hole;2203;1715;2266;1781;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_08;0.883550810597074;0.6909090909090909;63;66;2529;2530;0.02491103202846975;0.02608695652173913;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_08.jpg;1
483;missing_hole;382;1046;438;1095;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_08;0.16211941478845393;0.4231225296442688;56;49;2529;2530;0.022143139580862;0.019367588932806323;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_08.jpg;1
484;missing_hole;504;686;562;741;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_08;0.21075523922499012;0.2820158102766798;58;55;2529;2530;0.022933965994464216;0.021739130434782608;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_08.jpg;1
485;missing_hole;809;1957;875;2026;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_08;0.3329379201265322;0.7871541501976285;66;69;2529;2530;0.02609727164887307;0.02727272727272727;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_08.jpg;1
486;missing_hole;875;263;937;314;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_08;0.3582443653618031;0.11403162055335968;62;51;2529;2530;0.024515618821668642;0.02015810276679842;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_08.jpg;1
487;missing_hole;2118;259;2177;323;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_09;0.8491498616053776;0.1150197628458498;59;64;2529;2530;0.02332937920126532;0.025296442687747035;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_09.jpg;1
488;missing_hole;842;1270;898;1332;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_09;0.34400948991696323;0.5142292490118577;56;62;2529;2530;0.022143139580862;0.02450592885375494;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_09.jpg;1
489;missing_hole;1137;1008;1187;1072;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_09;0.4594701463028865;0.41106719367588934;50;64;2529;2530;0.019770660340055358;0.025296442687747035;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_09.jpg;1
490;missing_hole;2078;1086;2129;1130;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_09;0.8317516805061289;0.4379446640316206;51;44;2529;2530;0.020166073546856466;0.017391304347826087;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_09.jpg;1
491;missing_hole;1438;1321;1498;1384;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_09;0.5804665875840254;0.5345849802371542;60;63;2529;2530;0.02372479240806643;0.024901185770750987;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_09.jpg;1
492;missing_hole;1387;1232;1451;1292;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_10;0.561091340450771;0.49881422924901186;64;60;2529;2530;0.02530644523527086;0.023715415019762844;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_10.jpg;1
493;missing_hole;1649;1021;1704;1079;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_10;0.6629102412020561;0.4150197628458498;55;58;2529;2530;0.021747726374060895;0.02292490118577075;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_10.jpg;1
494;missing_hole;877;883;933;941;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_10;0.35784895215500195;0.36047430830039523;56;58;2529;2530;0.022143139580862;0.02292490118577075;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_10.jpg;1
495;missing_hole;693;769;740;816;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_10;0.2833135626729933;0.3132411067193676;47;47;2529;2530;0.018584420719652037;0.01857707509881423;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_10.jpg;1
496;missing_hole;1960;1323;2018;1392;.\data\pcb_defects_kaggle\Annotations\Missing_hole\12_missing_hole_10;0.7864768683274022;0.5365612648221344;58;69;2529;2530;0.022933965994464216;0.02727272727272727;.\data\pcb_defects_kaggle\images/Missing_hole/12_missing_hole_10.jpg;1
497;mouse_bite;1518;913;1547;958;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_01;0.5051087673038892;0.5898486759142497;29;45;3034;1586;0.00955833882663151;0.02837326607818411;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_01.jpg;2
498;mouse_bite;2020;1260;2046;1302;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_01;0.6700725115359262;0.8076923076923077;26;42;3034;1586;0.008569545154911009;0.02648171500630517;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_01.jpg;2
499;mouse_bite;2595;888;2620;920;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_01;0.8594264996704021;0.5699873896595208;25;32;3034;1586;0.008239947264337508;0.0201765447667087;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_01.jpg;2
500;mouse_bite;1526;1165;1571;1209;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_02;0.5103823335530653;0.7484237074401009;45;44;3034;1586;0.014831905075807514;0.027742749054224466;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_02.jpg;2
501;mouse_bite;1985;951;2022;988;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_02;0.6603493737640079;0.6112862547288777;37;37;3034;1586;0.012195121951219513;0.023329129886506934;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_02.jpg;2
502;mouse_bite;785;1035;824;1073;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_02;0.265161502966381;0.6645649432534678;39;38;3034;1586;0.012854317732366513;0.02395964691046658;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_02.jpg;2
503;mouse_bite;1019;500;1079;558;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_03;0.34574818721160183;0.33354350567465324;60;58;3034;1586;0.01977587343441002;0.03656998738965952;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_03.jpg;2
504;mouse_bite;1264;1067;1301;1100;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_03;0.42270929466051416;0.6831651954602774;37;33;3034;1586;0.012195121951219513;0.02080706179066835;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_03.jpg;2
505;mouse_bite;1683;638;1723;677;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_03;0.561305207646671;0.4145649432534678;40;39;3034;1586;0.013183915622940013;0.02459016393442623;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_03.jpg;2
506;mouse_bite;1940;757;1974;785;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_04;0.6450230718523401;0.48612862547288777;34;28;3034;1586;0.01120632827949901;0.017654476670870115;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_04.jpg;2
507;mouse_bite;2590;892;2624;929;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_04;0.8592617007251153;0.5740857503152585;34;37;3034;1586;0.01120632827949901;0.023329129886506934;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_04.jpg;2
508;mouse_bite;2564;545;2603;583;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_04;0.8515161502966381;0.35561160151324084;39;38;3034;1586;0.012854317732366513;0.02395964691046658;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_04.jpg;2
509;mouse_bite;2151;1155;2184;1191;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_05;0.714403427818062;0.7395964691046658;33;36;3034;1586;0.010876730388925511;0.02269861286254729;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_05.jpg;2
510;mouse_bite;2164;296;2205;331;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_05;0.7200065919578115;0.1976670870113493;41;35;3034;1586;0.013513513513513514;0.022068095838587643;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_05.jpg;2
511;mouse_bite;2201;615;2233;654;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_05;0.7307185234014503;0.400063051702396;32;39;3034;1586;0.01054713249835201;0.02459016393442623;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_05.jpg;2
512;mouse_bite;1198;1312;1244;1350;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_06;0.4024390243902439;0.8392181588902901;46;38;3034;1586;0.015161502966381015;0.02395964691046658;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_06.jpg;2
513;mouse_bite;2629;319;2665;352;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_06;0.8724456163480554;0.21153846153846154;36;33;3034;1586;0.011865524060646011;0.02080706179066835;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_06.jpg;2
514;mouse_bite;2821;824;2853;872;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_06;0.9350692155570204;0.5346784363177806;32;48;3034;1586;0.01054713249835201;0.03026481715006305;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_06.jpg;2
515;mouse_bite;1471;403;1508;461;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_07;0.49093605800922874;0.2723833543505675;37;58;3034;1586;0.012195121951219513;0.03656998738965952;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_07.jpg;2
516;mouse_bite;441;916;476;947;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_07;0.1511206328279499;0.5873266078184111;35;31;3034;1586;0.011535926170072512;0.019546027742749054;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_07.jpg;2
517;mouse_bite;663;1302;702;1343;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_07;0.22495056031641397;0.8338587641866331;39;41;3034;1586;0.012854317732366513;0.025851197982345524;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_07.jpg;2
518;mouse_bite;1018;1281;1058;1318;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_08;0.34212261041529335;0.8193568726355611;40;37;3034;1586;0.013183915622940013;0.023329129886506934;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_08.jpg;2
519;mouse_bite;837;1099;874;1147;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_08;0.28197099538562953;0.7080706179066835;37;48;3034;1586;0.012195121951219513;0.03026481715006305;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_08.jpg;2
520;mouse_bite;957;886;990;916;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_09;0.32086354647330256;0.5680958385876419;33;30;3034;1586;0.010876730388925511;0.018915510718789406;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_09.jpg;2
521;mouse_bite;176;1113;207;1144;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_09;0.06311799604482532;0.7115384615384616;31;31;3034;1586;0.01021753460777851;0.019546027742749054;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_09.jpg;2
522;mouse_bite;597;803;626;840;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_09;0.20154911008569545;0.5179697351828499;29;37;3034;1586;0.00955833882663151;0.023329129886506934;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_09.jpg;2
523;mouse_bite;1694;642;1729;677;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_10;0.5641067897165458;0.41582597730138715;35;35;3034;1586;0.011535926170072512;0.022068095838587643;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_10.jpg;2
524;mouse_bite;445;423;505;464;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_10;0.15655899802241266;0.2796343001261034;60;41;3034;1586;0.01977587343441002;0.025851197982345524;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_10.jpg;2
525;mouse_bite;1199;966;1234;1004;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_11;0.40095583388266315;0.6210592686002522;35;38;3034;1586;0.011535926170072512;0.02395964691046658;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_11.jpg;2
526;mouse_bite;2042;755;2073;786;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_11;0.6781476598549769;0.48581336696090793;31;31;3034;1586;0.01021753460777851;0.019546027742749054;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_11.jpg;2
527;mouse_bite;1472;607;1507;639;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_11;0.49093605800922874;0.39281210592686;35;32;3034;1586;0.011535926170072512;0.0201765447667087;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_11.jpg;2
528;mouse_bite;2594;882;2625;918;.\data\pcb_defects_kaggle\Annotations\Mouse_bite\01_mouse_bite_12;0.8600856954515491;0.5674653215636822;31;36;3034;1586;0.01021753460777851;0.02269861286254729;.\data\pcb_defects_kaggle\images/Mouse_bite/01_mouse_bite_12.jpg;2
